year,gender,medal,athlete,country,type,medal_count,athlete_count
1988,Mixed,Bronze,MISCIAGNA Laura,Canada,Athletics,233,12
1988,Mixed,Bronze,SEVERIN David,Canada,Athletics,233,12
1992,Men,Gold,FULLER Neil,Australia,Athletics,364,435
1992,Men,Gold,BUTLER Allan,Australia,Athletics,364,435
1992,Men,Gold,FEIFAR Karl,Australia,Athletics,364,435
1992,Men,Gold,NUGENT Rodney,Australia,Athletics,364,435
1992,Men,Silver,JASTER Dana,United States,Athletics,515,435
1992,Men,Silver,GAETANI Joe,United States,Athletics,515,435
1992,Men,Silver,OEHLER Dennis,United States,Athletics,515,435
1992,Men,Silver,VOLPENTEST Tony,United States,Athletics,515,435
1992,Men,Bronze,HARTL Manfred,Austria,Athletics,62,435
1992,Men,Bronze,HIRNBOCK Gunther,Austria,Athletics,62,435
1992,Men,Bronze,KRAMER Andreas,Austria,Athletics,62,435
1992,Men,Bronze,ROTH Harald,Austria,Athletics,62,435
1992,Men,Gold,DODSON Bart,United States,Athletics,515,435
1992,Men,Gold,NITZ Paul,United States,Athletics,515,435
1992,Men,Gold,MEREDITH Shawn,United States,Athletics,515,435
1992,Men,Gold,RAMAGE Bradley,United States,Athletics,515,435
1992,Men,Silver,BLATTMAN Fabian,Australia,Athletics,364,435
1992,Men,Silver,DUFTY Alan,Australia,Athletics,364,435
1992,Men,Silver,SMITH Greg,Australia,Athletics,364,435
1992,Men,Silver,VALLELONGA Vincenzo,Australia,Athletics,364,435
1992,Men,Bronze,FORNI Giuseppe,Switzerland,Athletics,63,435
1992,Men,Bronze,KAMM Daniel,Switzerland,Athletics,63,435
1992,Men,Bronze,SCHMID Peter,Switzerland,Athletics,63,435
1992,Men,Bronze,WEBER Franz,Switzerland,Athletics,63,435
1992,Men,Gold,FIGL Robert,Germany,Athletics,348,435
1992,Men,Gold,MUELLER Guido,Germany,Athletics,348,435
1992,Men,Gold,PILZ Markus,Germany,Athletics,348,435
1992,Men,Gold,SIGG Winfried,Germany,Athletics,348,435
1992,Men,Silver,BAKER James,Canada,Athletics,233,435
1992,Men,Silver,QUESSY Marc,Canada,Athletics,233,435
1992,Men,Silver,VIGER Andre,Canada,Athletics,233,435
1992,Men,Silver,WESLEY Daniel,Canada,Athletics,233,435
1992,Men,Bronze,FREI Heinz,Switzerland,Athletics,63,435
1992,Men,Bronze,BOGLI Daniel,Switzerland,Athletics,63,435
1992,Men,Bronze,MULLER Guido,Switzerland,Athletics,63,435
1992,Men,Bronze,SCHEIDEGGER Urs,Switzerland,Athletics,63,435
1992,Men,Gold,NUNEZ Jorge,Spain,Athletics,158,435
1992,Men,Gold,PAZ Marcelino,Spain,Athletics,158,435
1992,Men,Gold,PRIETO Juan Antonio,Spain,Athletics,158,435
1992,Men,Gold,REQUENA Julio,Spain,Athletics,158,435
1992,Men,Silver,CURTIS Andrew,United Kingdom,Athletics,321,435
1992,Men,Silver,LATHAM Robert,United Kingdom,Athletics,321,435
1992,Men,Silver,REYNOLDS Brinley,United Kingdom,Athletics,321,435
1992,Men,Silver,WHITELEY Mark,United Kingdom,Athletics,321,435
1992,Men,Bronze,ASBURY Andre,United States,Athletics,515,435
1992,Men,Bronze,PEGRAM Brian,United States,Athletics,515,435
1992,Men,Bronze,PIPER Chris,United States,Athletics,515,435
1992,Men,Bronze,WILLIAMS Courtney,United States,Athletics,515,435
1992,Men,Gold,ANDERSON James,United States,Athletics,515,435
1992,Men,Gold,DIETZ Thomas,United States,Athletics,515,435
1992,Men,Gold,REGISTER Freeman,United States,Athletics,515,435
1992,Men,Gold,TAYLOR Gregory,United States,Athletics,515,435
1992,Men,Silver,GONZALEZ Jose Manuel,Spain,Athletics,158,435
1992,Men,Silver,GALILEA Julian,Spain,Athletics,158,435
1992,Men,Silver,SAAVEDRA Marcelino,Spain,Athletics,158,435
1992,Men,Silver,SALMERON Javier,Spain,Athletics,158,435
1992,Men,Bronze,CORREIA Stos.DIAS Jose,Portugal,Athletics,8,435
1992,Men,Bronze,SANTOS Mario,Portugal,Athletics,8,435
1992,Men,Bronze,SILVA Antonio Jose,Portugal,Athletics,8,435
1992,Men,Gold,DODSON Bart,United States,Athletics,515,435
1992,Men,Gold,BURNS Herbert,United States,Athletics,515,435
1992,Men,Gold,MEREDITH Shawn,United States,Athletics,515,435
1992,Men,Gold,RAMAGE Bradley,United States,Athletics,515,435
1992,Men,Silver,KAMM Daniel,Switzerland,Athletics,63,435
1992,Men,Silver,KUESCHALL Rainer,Switzerland,Athletics,63,435
1992,Men,Silver,SCHMID Peter,Switzerland,Athletics,63,435
1992,Men,Silver,WEBER Franz,Switzerland,Athletics,63,435
1992,Men,Bronze,BLATTMAN Fabian,Australia,Athletics,364,435
1992,Men,Bronze,DUFTY Alan,Australia,Athletics,364,435
1992,Men,Bronze,SMITH Greg,Australia,Athletics,364,435
1992,Men,Bronze,VALLELONGA Vincenzo,Australia,Athletics,364,435
1992,Men,Gold,HOLLONBECK Scot,United States,Athletics,515,435
1992,Men,Gold,JETER Cisco,United States,Athletics,515,435
1992,Men,Gold,NOE Michael,United States,Athletics,515,435
1992,Men,Gold,SELLERS Thomas,United States,Athletics,515,435
1992,Men,Silver,ADAMS Jeff,Canada,Athletics,233,435
1992,Men,Silver,GINGRAS Luke,Canada,Athletics,233,435
1992,Men,Silver,QUESSY Marc,Canada,Athletics,233,435
1992,Men,Silver,VIGER Andre,Canada,Athletics,233,435
1992,Men,Bronze,FIGL Robert,Germany,Athletics,348,435
1992,Men,Bronze,MUELLER Guido,Germany,Athletics,348,435
1992,Men,Bronze,PILZ Markus,Germany,Athletics,348,435
1992,Men,Bronze,SIGG Winfried,Germany,Athletics,348,435
1992,Men,Gold,PRIETO Juan Antonio,Spain,Athletics,158,435
1992,Men,Gold,SANCHEZ Enrique,Spain,Athletics,158,435
1992,Men,Gold,SANCHEZ Jose Antonio,Spain,Athletics,158,435
1992,Men,Gold,SANCHEZ Sergio,Spain,Athletics,158,435
1992,Men,Silver,THATCHER Noel,United Kingdom,Athletics,321,435
1992,Men,Silver,BUTLER Simon,United Kingdom,Athletics,321,435
1992,Men,Silver,CURTIS Andrew,United Kingdom,Athletics,321,435
1992,Men,Silver,WHITELEY Mark,United Kingdom,Athletics,321,435
1992,Men,Bronze,CIACIO Vincenzo,Italy,Athletics,128,435
1992,Men,Bronze,COSTA Claudio,Italy,Athletics,128,435
1992,Men,Bronze,FILIPOZZI Sandro,Italy,Athletics,128,435
1992,Men,Bronze,MANGANARO Aldo,Italy,Athletics,128,435
1992,Women,Gold,DRISCOLL Jean,United States,Athletics,515,181
1992,Women,Gold,CABLE Candace,United States,Athletics,515,181
1992,Women,Gold,CODY Ann,United States,Athletics,515,181
1992,Women,Gold,HETHERINGTON Carol,United States,Athletics,515,181
1992,Women,Silver,GREY Tanni,United Kingdom,Athletics,321,181
1992,Women,Silver,HILL Rosemary,United Kingdom,Athletics,321,181
1992,Women,Silver,HOLLOWAY Yvonne,United Kingdom,Athletics,321,181
1992,Women,Silver,LEWIS Tracy,United Kingdom,Athletics,321,181
1992,Women,Bronze,GARCIA ESTRADA Dora Elia,Mexico,Athletics,20,181
1992,Women,Bronze,CASTRO Araceli,Mexico,Athletics,20,181
1992,Women,Bronze,SOTO Juana,Mexico,Athletics,20,181
1992,Women,Bronze,VERA Rosa,Mexico,Athletics,20,181
1996,Men,Gold,NUNEZ Jorge,Spain,Athletics,158,366
1996,Men,Gold,PRIETO Juan Antonio,Spain,Athletics,158,366
1996,Men,Gold,REQUENA Julio,Spain,Athletics,158,366
1996,Men,Gold,SANCHEZ-GUIJO Enrique,Spain,Athletics,158,366
1996,Men,Silver,FRANZKA Gerd,Germany,Athletics,348,366
1996,Men,Silver,GEFFERS Holger,Germany,Athletics,348,366
1996,Men,Silver,GEFFERS Ingo,Germany,Athletics,348,366
1996,Men,Silver,TRIPPEN-HILGERS Joerg,Germany,Athletics,348,366
1996,Men,Bronze,ASBURY Andre,United States,Athletics,515,366
1996,Men,Bronze,CAMPBELL Marvin,United States,Athletics,515,366
1996,Men,Bronze,HAYNES Winford,United States,Athletics,515,366
1996,Men,Bronze,LEWIS Arthur,United States,Athletics,515,366
1996,Men,Gold,SO Wa Wai,Hong Kong,Athletics,105,366
1996,Men,Gold,CHAN Shing Chung,Hong Kong,Athletics,105,366
1996,Men,Gold,CHAO Kwok Pang,Hong Kong,Athletics,105,366
1996,Men,Gold,CHEUNG Yiu Cheung,Hong Kong,Athletics,105,366
1996,Men,Silver,BLANKENSHIP Ryan,United States,Athletics,515,366
1996,Men,Silver,REGISTER Freeman,United States,Athletics,515,366
1996,Men,Silver,SCOTT Lincoln,United States,Athletics,515,366
1996,Men,Silver,TERCEY Jason,United States,Athletics,515,366
1996,Men,Bronze,PAYTON Stephen,United Kingdom,Athletics,321,366
1996,Men,Bronze,COLLINS Richard,United Kingdom,Athletics,321,366
1996,Men,Bronze,NEWTON Mark,United Kingdom,Athletics,321,366
1996,Men,Bronze,ROBERTSON Gordon,United Kingdom,Athletics,321,366
1996,Men,Gold,EVANS David,Australia,Athletics,364,366
1996,Men,Gold,FULLER Neil,Australia,Athletics,364,366
1996,Men,Gold,MATTHEWS Tim,Australia,Athletics,364,366
1996,Men,Gold,THOMAS Bradley,Australia,Athletics,364,366
1996,Men,Silver,FELSER Klaus,Austria,Athletics,62,366
1996,Men,Silver,HARTL Manfred,Austria,Athletics,62,366
1996,Men,Silver,KRAMER Andreas,Austria,Athletics,62,366
1996,Men,Silver,REIGER Sven,Austria,Athletics,62,366
1996,Men,Bronze,BOURGEOIS Thomas,United States,Athletics,515,366
1996,Men,Bronze,BULOW Matthew,United States,Athletics,515,366
1996,Men,Bronze,COLLIER Douglas,United States,Athletics,515,366
1996,Men,Bronze,OEHLER Dennis,United States,Athletics,515,366
1996,Men,Gold,,Germany,Athletics,348,366
1996,Men,Gold,PRIETO Juan Antonio,Spain,Athletics,158,366
1996,Men,Gold,SANCHEZ Jose Antonio,Spain,Athletics,158,366
1996,Men,Gold,SANCHEZ Sergio,Spain,Athletics,158,366
1996,Men,Gold,SANCHEZ-GUIJO Enrique,Spain,Athletics,158,366
1996,Men,Silver,FRANZKA Gerd,Germany,Athletics,348,366
1996,Men,Silver,GEFFERS Holger,Germany,Athletics,348,366
1996,Men,Silver,GEFFERS Ingo,Germany,Athletics,348,366
1996,Men,Silver,VALIDIS Thomas,Germany,Athletics,348,366
1996,Men,Bronze,HAYNES Winford,United States,Athletics,515,366
1996,Men,Bronze,HOGANS Kelvin,United States,Athletics,515,366
1996,Men,Bronze,MALLINCKRODT Craig,United States,Athletics,515,366
1996,Men,Bronze,MUNRO Edward,United States,Athletics,515,366
1996,Men,Gold,ISSORAT Claude,France,Athletics,458,366
1996,Men,Gold,BADID Mustapha,France,Athletics,458,366
1996,Men,Gold,COUPRIE Philippe,France,Athletics,458,366
1996,Men,Gold,TOLLE Charles,France,Athletics,458,366
1996,Men,Silver,NIETLISPACH Franz,Switzerland,Athletics,63,366
1996,Men,Silver,FREI Heinz,Switzerland,Athletics,63,366
1996,Men,Silver,BOGLI Daniel,Switzerland,Athletics,63,366
1996,Men,Silver,MULLER Guido,Switzerland,Athletics,63,366
1996,Men,Bronze,ADAMS Jeff,Canada,Athletics,233,366
1996,Men,Bronze,MATHIESON Colin,Canada,Athletics,233,366
1996,Men,Bronze,MARQUIS Carl,Canada,Athletics,233,366
1996,Men,Bronze,QUESSY Marc,Canada,Athletics,233,366
2000,Men,Gold,RICCI Lorenzo,Italy,Athletics,128,481
2000,Men,Gold,MANGANARO Aldo,Italy,Athletics,128,481
2000,Men,Gold,PORPORA Mauro,Italy,Athletics,128,481
2000,Men,Gold,TASSETTI Matteo,Italy,Athletics,128,481
2000,Men,Silver,TAKADA Koichi,Japan,Athletics,89,481
2000,Men,Silver,YANO Shigeki,Japan,Athletics,89,481
2000,Men,Silver,HOSHINO Tadashi,Japan,Athletics,89,481
2000,Men,Silver,SAITO Koji,Japan,Athletics,89,481
2000,Men,Bronze,PRIETO Juan Antonio,Spain,Athletics,158,481
2000,Men,Bronze,REQUENA Julio,Spain,Athletics,158,481
2000,Men,Bronze,SANCHEZ-GUIJO Enrique,Spain,Athletics,158,481
2000,Men,Bronze,VIEDMA Juan,Spain,Athletics,158,481
2000,Men,Gold,SULLIVAN Tim,Australia,Athletics,364,481
2000,Men,Gold,THRUPP Darren,Australia,Athletics,364,481
2000,Men,Gold,AULT-CONNELL Kieran,Australia,Athletics,364,481
2000,Men,Gold,GROGAN Adrian,Australia,Athletics,364,481
2000,Men,Silver,CHURM Michael,United Kingdom,Athletics,321,481
2000,Men,Silver,PAYTON Stephen,United Kingdom,Athletics,321,481
2000,Men,Silver,UPSDELL Lloyd,United Kingdom,Athletics,321,481
2000,Men,Silver,COOPER Stephen,United Kingdom,Athletics,321,481
2000,Men,Silver,HERBERT Stephen,United Kingdom,Athletics,321,481
2000,Men,Bronze,SO Wa Wai,Hong Kong,Athletics,105,481
2000,Men,Bronze,CHAN Shing Chung,Hong Kong,Athletics,105,481
2000,Men,Bronze,CHAO Kwok Pang,Hong Kong,Athletics,105,481
2000,Men,Bronze,CHEUNG Yiu Cheung,Hong Kong,Athletics,105,481
2000,Men,Gold,FRANCIS Heath,Australia,Athletics,364,481
2000,Men,Gold,FULLER Neil,Australia,Athletics,364,481
2000,Men,Gold,WILSON Stephen,Australia,Athletics,364,481
2000,Men,Gold,MATTHEWS Tim,Australia,Athletics,364,481
2000,Men,Silver,ANDRE Dominique,France,Athletics,458,481
2000,Men,Silver,BARC Sebastien,France,Athletics,458,481
2000,Men,Silver,ORNEM Serge,France,Athletics,458,481
2000,Men,Silver,LEDRAOULLEC Xavier,France,Athletics,458,481
2000,Men,Bronze,BOETZEL Reinhold,Germany,Athletics,348,481
2000,Men,Bronze,EHM Marcus,Germany,Athletics,348,481
2000,Men,Bronze,HORN Martin,Germany,Athletics,348,481
2000,Men,Bronze,MEYER Georg,Germany,Athletics,348,481
2000,Men,Gold,INTASEN Sopa,Thailand,Athletics,36,481
2000,Men,Gold,KOYSUB Supachai,Thailand,Athletics,36,481
2000,Men,Gold,SUALUANG Ampai,Thailand,Athletics,36,481
2000,Men,Gold,THONGCHUEN Prasitdhi,Thailand,Athletics,36,481
2000,Men,Silver,FEARNLEY Kurt,Australia,Athletics,364,481
2000,Men,Silver,LINDSAY John,Australia,Athletics,364,481
2000,Men,Silver,TRAPPETT Geoff,Australia,Athletics,364,481
2000,Men,Silver,NUNNARI Paul,Australia,Athletics,364,481
2000,Men,Bronze,ADAMS Jeff,Canada,Athletics,233,481
2000,Men,Bronze,BLANCHETTE Mathieu,Canada,Athletics,233,481
2000,Men,Bronze,PARENT Mathieu,Canada,Athletics,233,481
2000,Men,Bronze,PATRIQUIN Barry,Canada,Athletics,233,481
2000,Men,Gold,LOPES Carlos,Portugal,Athletics,8,481
2000,Men,Gold,POTRA Gabriel,Portugal,Athletics,8,481
2000,Men,Gold,ALVES Jose,Portugal,Athletics,8,481
2000,Men,Gold,GAMEIRO Jose,Portugal,Athletics,8,481
2000,Men,Silver,AVILA Ignacio,Spain,Athletics,158,481
2000,Men,Silver,BULLIDO Luis,Spain,Athletics,158,481
2000,Men,Silver,CARLAVILLA Cesar,Spain,Athletics,158,481
2000,Men,Silver,DELGADO Pedro,Spain,Athletics,158,481
2000,Men,Bronze,ZHUKOUSKI Viktar,Belarus,Athletics,12,481
2000,Men,Bronze,SHAPTSIABOI Vasili,Belarus,Athletics,12,481
2000,Men,Bronze,BATSIAN Aliaksandr,Belarus,Athletics,12,481
2000,Men,Bronze,CHEPEL Oleg,Belarus,Athletics,12,481
2000,Men,Gold,SULLIVAN Tim,Australia,Athletics,364,481
2000,Men,Gold,THRUPP Darren,Australia,Athletics,364,481
2000,Men,Gold,AULT-CONNELL Kieran,Australia,Athletics,364,481
2000,Men,Gold,GROGAN Adrian,Australia,Athletics,364,481
2000,Men,Silver,COROSINE Pierre Francois,France,Athletics,458,481
2000,Men,Silver,ESCURAT Laurent,France,Athletics,458,481
2000,Men,Silver,RAHMOUNI Lamouri,France,Athletics,458,481
2000,Men,Silver,ZAMORANO Pedro,France,Athletics,458,481
2000,Men,Bronze,SO Wa Wai,Hong Kong,Athletics,105,481
2000,Men,Bronze,CHAN Shing Chung,Hong Kong,Athletics,105,481
2000,Men,Bronze,CHAO Kwok Pang,Hong Kong,Athletics,105,481
2000,Men,Bronze,CHEUNG Yiu Cheung,Hong Kong,Athletics,105,481
2000,Men,Gold,FRANCIS Heath,Australia,Athletics,364,481
2000,Men,Gold,FULLER Neil,Australia,Athletics,364,481
2000,Men,Gold,WILSON Stephen,Australia,Athletics,364,481
2000,Men,Gold,MATTHEWS Tim,Australia,Athletics,364,481
2000,Men,Silver,FERNANDEZ Jose,Spain,Athletics,158,481
2000,Men,Silver,BARRALLO David,Spain,Athletics,158,481
2000,Men,Silver,DUENAS Marcos Francisco,Spain,Athletics,158,481
2000,Men,Silver,MARTINEZ Juan,Spain,Athletics,158,481
2000,Men,Bronze,ANDRE Dominique,France,Athletics,458,481
2000,Men,Bronze,BARC Sebastien,France,Athletics,458,481
2000,Men,Bronze,LACROIX Emmanuel,France,Athletics,458,481
2000,Men,Bronze,LEDRAOULLEC Xavier,France,Athletics,458,481
2000,Men,Gold,JEANNOT Joel,France,Athletics,458,481
2000,Men,Gold,ISSORAT Claude,France,Athletics,458,481
2000,Men,Gold,COUPRIE Philippe,France,Athletics,458,481
2000,Men,Gold,TOLLE Charles,France,Athletics,458,481
2000,Men,Silver,INTASEN Sopa,Thailand,Athletics,36,481
2000,Men,Silver,KOYSUB Supachai,Thailand,Athletics,36,481
2000,Men,Silver,SUALUANG Ampai,Thailand,Athletics,36,481
2000,Men,Silver,THONGCHUEN Prasitdhi,Thailand,Athletics,36,481
2000,Men,Bronze,BRUNNER Ralf,Germany,Athletics,348,481
2000,Men,Bronze,BORIC Drazen,Germany,Athletics,348,481
2000,Men,Bronze,FIGL Robert,Germany,Athletics,348,481
2000,Men,Bronze,WOISCHNIK Steffen,Germany,Athletics,348,481
2004,Men,Gold,DUAN Qifeng,China,Athletics,408,408
2004,Men,Gold,LI Qiang,China,Athletics,408,408
2004,Men,Gold,LI Yansong,China,Athletics,408,408
2004,Men,Gold,WU Xiang,China,Athletics,408,408
2004,Men,Silver,CEPEDA Enrique,Cuba,Athletics,5,408
2004,Men,Silver,BUSTAMANTE Irving,Cuba,Athletics,5,408
2004,Men,Silver,GONZALEZ Fernando,Cuba,Athletics,5,408
2004,Men,Silver,IZNAGA Adrian,Cuba,Athletics,5,408
2004,Men,Silver,JIMENEZ Angel,Cuba,Athletics,5,408
2004,Men,Bronze,DAZA TROCONIS Oduver Jose,Venezuela,Athletics,8,408
2004,Men,Bronze,SANTANA Ricardo,Venezuela,Athletics,8,408
2004,Men,Bronze,BELLO Anibal,Venezuela,Athletics,8,408
2004,Men,Bronze,VILLARREAL Jose,Venezuela,Athletics,8,408
2004,Men,Gold,SULLIVAN Tim,Australia,Athletics,364,408
2004,Men,Gold,THRUPP Darren,Australia,Athletics,364,408
2004,Men,Gold,BENZ Paul,Australia,Athletics,364,408
2004,Men,Gold,HALL Benjamin,Australia,Athletics,364,408
2004,Men,Silver,CHE Mian,China,Athletics,408,408
2004,Men,Silver,CHEN Yang,China,Athletics,408,408
2004,Men,Silver,ZHOU Wenjun,China,Athletics,408,408
2004,Men,Silver,LU Yi,China,Athletics,408,408
2004,Men,Bronze,DRIHA Oleksandr,Ukraine,Athletics,52,408
2004,Men,Bronze,ONUFRIYENKO Andriy,Ukraine,Athletics,52,408
2004,Men,Bronze,ZHYLTSOV Andriy,Ukraine,Athletics,52,408
2004,Men,Bronze,NORENKO Serhiy,Ukraine,Athletics,52,408
2004,Men,Gold,ANDREWS Daniel,United States,Athletics,515,408
2004,Men,Gold,FRASURE Timothy Brian,United States,Athletics,515,408
2004,Men,Gold,REED Raphew,United States,Athletics,515,408
2004,Men,Gold,TIBBS Casey,United States,Athletics,515,408
2004,Men,Silver,ANDRE Dominique,France,Athletics,458,408
2004,Men,Silver,BARC Sebastien,France,Athletics,458,408
2004,Men,Silver,LE DRAOULLEC Xavier,France,Athletics,458,408
2004,Men,Silver,ORNEM Serge,France,Athletics,458,408
2004,Men,Bronze,ELGIN Don,Australia,Athletics,364,408
2004,Men,Bronze,FRANCIS Heath,Australia,Athletics,364,408
2004,Men,Bronze,FULLER Neil,Australia,Athletics,364,408
2004,Men,Bronze,WILSON Stephen,Australia,Athletics,364,408
2004,Men,Gold,KOYSUB Supachai,Thailand,Athletics,36,408
2004,Men,Gold,TANA Rawat,Thailand,Athletics,36,408
2004,Men,Gold,KRUNGGET Pichet,Thailand,Athletics,36,408
2004,Men,Gold,WAHORUM Prawat,Thailand,Athletics,36,408
2004,Men,Silver,COLMAN Richard,Australia,Athletics,364,408
2004,Men,Silver,FEARNLEY Kurt,Australia,Athletics,364,408
2004,Men,Silver,NICHOLSON Richard,Australia,Athletics,364,408
2004,Men,Silver,TRAPPETT Geoff,Australia,Athletics,364,408
2004,Men,Bronze,FAIRBANK Pierre,France,Athletics,458,408
2004,Men,Bronze,ISSORAT Claude,France,Athletics,458,408
2004,Men,Bronze,GAPENNE Ludovic,France,Athletics,458,408
2004,Men,Bronze,LOCCO Hubert,France,Athletics,458,408
2004,Men,Gold,CHARMI Mohamed,Tunisia,Athletics,8,408
2004,Men,Gold,CHIDA Mohamed Farhat,Tunisia,Athletics,8,408
2004,Men,Gold,HAMDI Fares,Tunisia,Athletics,8,408
2004,Men,Gold,SAIDI Abbes,Tunisia,Athletics,8,408
2004,Men,Silver,CHE Mian,China,Athletics,408,408
2004,Men,Silver,CHEN Yang,China,Athletics,408,408
2004,Men,Silver,ZHOU Wenjun,China,Athletics,408,408
2004,Men,Silver,LU Yi,China,Athletics,408,408
2004,Men,Bronze,DRIHA Oleksandr,Ukraine,Athletics,52,408
2004,Men,Bronze,ONUFRIYENKO Andriy,Ukraine,Athletics,52,408
2004,Men,Bronze,ZHYLTSOV Andriy,Ukraine,Athletics,52,408
2004,Men,Bronze,NORENKO Serhiy,Ukraine,Athletics,52,408
2004,Men,Gold,FANN Ryan,United States,Athletics,515,408
2004,Men,Gold,ANDREWS Daniel,United States,Athletics,515,408
2004,Men,Gold,FRASURE Timothy Brian,United States,Athletics,515,408
2004,Men,Gold,REED Raphew,United States,Athletics,515,408
2004,Men,Silver,ELGIN Don,Australia,Athletics,364,408
2004,Men,Silver,FRANCIS Heath,Australia,Athletics,364,408
2004,Men,Silver,FULLER Neil,Australia,Athletics,364,408
2004,Men,Silver,WILSON Stephen,Australia,Athletics,364,408
2004,Men,Bronze,ANDRE Dominique,France,Athletics,458,408
2004,Men,Bronze,BARC Sebastien,France,Athletics,458,408
2004,Men,Bronze,LE DRAOULLEC Xavier,France,Athletics,458,408
2004,Men,Bronze,LACROIX Emmanuel,France,Athletics,458,408
2004,Men,Gold,KOYSUB Supachai,Thailand,Athletics,36,408
2004,Men,Gold,TANA Rawat,Thailand,Athletics,36,408
2004,Men,Gold,KRUNGGET Pichet,Thailand,Athletics,36,408
2004,Men,Gold,WAHORUM Prawat,Thailand,Athletics,36,408
2004,Men,Silver,FAIRBANK Pierre,France,Athletics,458,408
2004,Men,Silver,JEANNOT Joel,France,Athletics,458,408
2004,Men,Silver,ISSORAT Claude,France,Athletics,458,408
2004,Men,Silver,TEURNIER Eric,France,Athletics,458,408
2004,Men,Bronze,KANGAWA Susumu,Japan,Athletics,89,408
2004,Men,Bronze,NAGAO Yoshifumi,Japan,Athletics,89,408
2004,Men,Bronze,SOEJIMA Masazumi,Japan,Athletics,89,408
2004,Men,Bronze,YASUOKA Choke,Japan,Athletics,89,408
2008,Men,Gold,LI Qiang,China,Athletics,408,295
2008,Men,Gold,LI Yansong,China,Athletics,408,295
2008,Men,Gold,LIU Xiangkun,China,Athletics,408,295
2008,Men,Gold,YANG Yuqing,China,Athletics,408,295
2008,Men,Silver,DAZA TROCONIS Oduver Jose,Venezuela,Athletics,8,295
2008,Men,Silver,FERRER Fernando,Venezuela,Athletics,8,295
